annotation_approver,comment_count,created_at,id,label,text,updated_at,user
,0,2021-03-24T10:05:08.814880Z,830,3,"the purpose of the Bill in its present form be artificial .it do not seek to bear a relationship to the background of the accident or its seriousness .we should not object to the Bill in its present form if it do not have damaging consequence .unfortunately , it have .it will require sheriff court to take up a large proportion of their time conduct inquiry which the sheriff have make clear they believe to be unnecessary and a waste of time .it will require expense and bureaucracy and a great deal of time as be presently require for unecessary inquiry impose merely because of the rigidity of a statutory provision .",2021-03-24T10:05:08.814927Z,1
,0,2021-03-23T09:08:32.903254Z,831,1,"""""""the hon .Gentleman raise the point that in order to achieve the confidence of the international pharmaceutical industry , it be necessary that our procedure should be swift and that , in particular , product licence do not become bogge down by bureaucratic delay .we have to be careful here .in mention the word """""""" bureaucracy """""""" , we tend to think of a large number of administrator .there be 98 professional licensing staff with 16 equivalent administrative staff — what one might call """""""" bureaucrat """""""" , but they all have a detailed knowledge of the industry .the problem be to strike the right balance between achieve safety , which be so necessary , and not have unnecessary delay .our record in comparison with that of many other country which have very bureaucratic procedure be very good , but I watch the situation with great care .""""""",2021-03-23T09:08:32.903325Z,1
,0,2021-03-23T14:01:09.478571Z,832,3,"the computer be suppose to save manpower .in fact , the Civil Service have achieve the truly remarkable feat of increase the size of the bureaucracy to service the computer , rather than the computer serve to make the bureaucracy more efficient .no less than £ 23 million be spend of computer by central administration in the last year .clearly , that expenditure have not be cost effective in save manpower .",2021-03-23T14:01:09.478643Z,1
,0,2021-03-23T09:08:41.932102Z,833,3,"minister be sensitive when hon .member attack the inefficiency and waste of the Civil Service as though these people must somehow be immune from the rule of efficiency which should govern other activity in our society .in fact , the growth of the crush bureaucracy be central to our problem , and we shall not solve our manufacture weakness until the size and the burden of the bureaucracy be reduce .",2021-03-23T09:08:41.932149Z,1
,0,2021-03-23T09:08:43.153127Z,833,4,"minister be sensitive when hon .member attack the inefficiency and waste of the Civil Service as though these people must somehow be immune from the rule of efficiency which should govern other activity in our society .in fact , the growth of the crush bureaucracy be central to our problem , and we shall not solve our manufacture weakness until the size and the burden of the bureaucracy be reduce .",2021-03-23T09:08:43.153217Z,1
,0,2021-03-24T10:26:30.404831Z,834,2,"it be one of the great misfortune of political life in this country that , because of the structure of our party and the fact that one of they depend on the trade union for financial and activist support , it be extremely difficult to get any positive action on this key question of public sector bureaucracy and inefficiency .it have become a sacred cow in our society .once the bureaucracy get a hold , it be like a pernicious cancer and it be difficult to dislodge .",2021-03-24T10:26:30.404883Z,1
,0,2021-03-24T10:26:32.686394Z,834,3,"it be one of the great misfortune of political life in this country that , because of the structure of our party and the fact that one of they depend on the trade union for financial and activist support , it be extremely difficult to get any positive action on this key question of public sector bureaucracy and inefficiency .it have become a sacred cow in our society .once the bureaucracy get a hold , it be like a pernicious cancer and it be difficult to dislodge .",2021-03-24T10:26:32.686431Z,1
,0,2021-03-23T09:08:47.758116Z,835,1,"it be one of the duty of government to ensure that bureaucracy be keep down , and this be the aspect of the Bill about which I be particularly concerned .",2021-03-23T09:08:47.758200Z,1
,0,2021-03-23T14:01:22.910277Z,836,6,"equally damaging to local government be the Community Land Act .above all , it would be if it be ever to reach the second appoint day .it impose a duty which much of local government do not want .on the face of it , it increase local government power but I believe that it may do harm to local government .first , it will certainly arouse hostility and resentment as compulsory purchase spread .the power for takeover for genuine planning reason , after all , have exist since the 1971 Planning Act and , indeed , early than that .there be no reason for these additional power and they will inflame feeling where they be offer .it will add to the bureaucracy and cost , and we all know about that .",2021-03-23T14:01:22.910417Z,1
,0,2021-03-23T14:01:23.848239Z,836,3,"equally damaging to local government be the Community Land Act .above all , it would be if it be ever to reach the second appoint day .it impose a duty which much of local government do not want .on the face of it , it increase local government power but I believe that it may do harm to local government .first , it will certainly arouse hostility and resentment as compulsory purchase spread .the power for takeover for genuine planning reason , after all , have exist since the 1971 Planning Act and , indeed , early than that .there be no reason for these additional power and they will inflame feeling where they be offer .it will add to the bureaucracy and cost , and we all know about that .",2021-03-23T14:01:23.848302Z,1
,0,2021-03-23T09:08:54.216273Z,837,1,"my hon .friend the Member for Bristol , West ( Mr. Cooke ) talk about maintenance fund for historic house .I realise the difficulty here and we shall want to come to they , because I do not understand or follow the point make by the hon .Member for Motherwell and Wishaw ( Dr. Bray ) .what be the point of have ruin mansion ?what be the point of allow these house to crumble ?be the hon .member suggest that bureaucracy should take over and run they ?if the kind of proposal that the hon .Gentleman appear to be talk about be adopt , that will be the end of the historic house and the heritage of this country , because there will not be the finance there to run they any far and the State will not provide it .",2021-03-23T09:08:54.216318Z,1
,0,2021-03-24T10:05:12.400816Z,838,1,"I agree with my hon .friend .I do not want to make too much of the racehorse point , but I do not think it would add one whit to the welfare of a racehorse for we to introduce new bureaucracy .we be give the categorical assurance that we shall require to know the final destination of all food animal that be export .that be what I understand hon .member be concerned about .I accept what my hon .friend have say .",2021-03-24T10:05:12.400893Z,1
,0,2021-03-23T09:09:07.105130Z,839,1,"""""""why should the Bill be give a Second Reading ?various reason be give in the Explanatory Memorandum , which refer to """""""" absentee landlord """""""" and to house which have be stand empty without good reason .there be no magic in the term """""""" absentee landlord """""""" .there be not much to choose betwen an absentee landlord and the bureaucracy of the town hall , which be usually absentee because it be impossible to get through to the chap who understand the problem .it be a pity that the emotive term """""""" absentee landlord """""""" be include .""""""",2021-03-23T09:09:07.105247Z,1
,0,2021-03-23T14:01:35.332391Z,840,1,"be we to build up a whole bureaucracy to control a section of capitalism to make it behave well , when we know that capitalism be not for the community 's benefit , or be we to look at the whole question of control ?can we separate control from ownership ?",2021-03-23T14:01:35.332448Z,1
,0,2021-03-23T09:09:14.707765Z,841,1,"we very much doubt whether such a device be necessary , but we say that if we be to have one at least it should not operate automatically .let it not be bring into operation at the whim of the bureaucracy .it be much well if it come into operation at the desire of the complainant .that would save a great deal of unnecessary work for the board , a great deal of Civil Service time and manpower , and a great deal of public money .on those ground alone , serious thought should be give to the benefit of a complainant - activate board .",2021-03-23T09:09:14.707835Z,1
,0,2021-03-24T10:35:15.466026Z,842,5,I emphasise that planning must not lead to total bureaucracy and loss of human freedom .that be the problem which must be face by the Labour movement .we must solve that problem .,2021-03-24T10:35:15.466076Z,1
,0,2021-03-23T09:09:20.533359Z,843,3,it be fair to say that not all be entirely satisfactory with the BBC .lack of edi- torial control be sometimes the subject of complaint .I refer early to the vast bureaucracy — and that be no mere cliche when use to describe the BBC .,2021-03-23T09:09:20.533432Z,1
,0,2021-03-23T14:01:47.398758Z,844,1,"to allow county court rather than a specialised appeal body to become involved in dispute over the removal of name from the register , or the refusal to restore name to the register , seem to we likely to be confuse and to add to rather than diminish bureaucracy .",2021-03-23T14:01:47.398805Z,1
,0,2021-03-23T09:09:43.944018Z,845,1,"another major criticism relate to the process by which job application be approve .it be the old familiar pattern of the top dog with important position administer a bureaucracy unto the poor young unemployed .would the Minister see that the action committee be not cram full of bureaucrat , professor , trade unionist and other civil servant , with the young unemployed person not be involve in the process of which he be the major part ?the Government need to give incentive to the young themselves , and base the action committee on the grass root .why must they be full of a plethora of official and remote from the neighbourhood and the locality where the unemployed be ?",2021-03-23T09:09:43.944087Z,1
,0,2021-03-24T10:05:20.985662Z,846,6,"""""""it be important that the Government should not indulge in all the bureaucracy involve in remove this theoretical tax from recreational organisation and then take the view """""""" we shall give it back to they in another way . """"""""that be a waste of money , and be unnecessary .but it do not contradict any of the principle in the Bill if we exempt from its provision an activity that we all believe should be support by community fund .""""""",2021-03-24T10:05:20.985704Z,1
,0,2021-03-23T09:10:09.762629Z,847,5,"""""""there be three main advantage to the Bill .first , there would be a massive redistribution of wealth in our community .secondly , it would extend new dimension of individual freedom to a large number of people — freedom from the petty rule and restriction impose by bureaucracy and freedom in ability to move around the country .thirdly , this approach would be a direct attack on the cycle of poverty in that for the first time we should be give many poor people that crucial facility that they lack — namely , access to wealth . [ hon .member : """""""" oh . """"""""""",2021-03-23T09:10:09.762684Z,1
,0,2021-03-23T14:01:51.292166Z,848,1,the executive of Bristol Channel Ship Repairers Limited make it clear that they would not work for the State bureaucracy .,2021-03-23T14:01:51.292260Z,1
,0,2021-03-23T09:10:21.421645Z,849,3,"I appreciate why the Minister might , at least on this occasion , be hesitant about increase bureaucracy , particularly as it relate to local authority , and I be sure that on all side of the House we would agree with he on this issue .however , I hope he would agree that the one defect with local Acts be that they apply in a local area .this mean that one could end up with about 40 local act which have slightly vary provision .that be the difficulty for the trader who be try to conform to those act .if he be mobile , as indeed he might be , he might expect to trade in more than one area , and it be difficult enough , as I be sure the Minister would accept , for trader to keep up with the volume of legislation , particularly when the hon .Gentleman 's government be in power .if trader be to keep up with 40 local act as well , the burden will become almost impossible .that be only one of the defect of leave this matter to local act .",2021-03-23T09:10:21.421692Z,1
,0,2021-03-24T10:26:41.160626Z,850,1,"some of those who provide the service provide good and useful service to driver , whether lorry driver or tourist .the clause would impose a complete ban — the House should be aware of this — on all trunk and principal road throughout the country , apart from certain general exception and specific exemption issue trader by trader .the House must be a little careful before it take on board a clause of this kind .the duty of consider the application make by each trader would be thrust on all the county whether they want it or not .that would inevitably involve a measure of bureaucracy .in addition , the House must realise that there be serious problem of enforcement .",2021-03-24T10:26:41.160663Z,1
,0,2021-03-23T09:11:34.632071Z,851,1,"I be indeed grateful to my hon .friend for his kind personal reference and for his most constructive approach to the problem that he have set before the House .he be absolutely right that when this legislation come before the House it be my responsibility from the other side of the Chamber to draw attention to the very considerable shortcoming in the legislation and to what we believe would be the effect upon the public of this country of the reorganisation of water supply , particularly come , as it do , close upon the heel of the reorganisation of local government .as I have say before , the tremendously increase cost of local government service and water service as a result of increase the bureaucracy and the general wholesale nature of the reorganisation be entirely predictable .",2021-03-23T09:11:34.632128Z,1
,0,2021-03-23T14:02:47.084238Z,852,1,"some of these proposal , even though they bring new flexibility , will create great bureaucracy .I have here the CBI document give guidance on the change .it run to 23 closely - print page and be itself a digest of the Price Commission 's guidance .two page deal solely with one aspect of the new interest option whereby firm will have the option of have interest cost treat either under the old or the new rule .",2021-03-23T14:02:47.084294Z,1
,0,2021-03-23T09:11:43.022441Z,853,1,"let we consider this matter .we be go to set up another bureaucracy .we should be clear about that on both side of the House .I defy anybody on the Opposition side to support the extension of bureaucracy to obtain a liberty and right for the british people .it be not necessary to extend the bureaucracy .it do not happen in order to obtain these right for musician , choreographer , singer , footballer or anybody else , and it be not necessary to do it for author .",2021-03-23T09:11:43.022523Z,1
,0,2021-03-24T10:05:28.307540Z,854,6,"the awful thing be that the Bill be about what this wretched bureaucracy will do .I should like to know when it will start .it will be £ 1 million when it start and it will cost £ 400,000 to run it .I should like some detail about it .who will be the chairman ?what will he be pay ?can he be sack ?what staff will he need ?will there be a separate commission in Scotland and in Wales ?I be sure that the devolution Bill would be hideously offend if there be not a separate Scottish Public Lending Right Commission with a separate scottish chairman , and a Welsh one as well — and an irish one if necessary , an English one and a few other , and an overall commission .I do not know how many other Labour member certain Labour member want to get rid of , but surely we can think of other people for whom job could be make in the matter of public lending right .",2021-03-24T10:05:28.307601Z,1
,0,2021-03-23T09:11:47.185485Z,855,1,"I be most oblige to my hon .friend for not listen .just let he write a work of music .he will discover that if I want to borrow it I will have to pay to borrow it , and I do not have to have a bureaucracy to do that .",2021-03-23T09:11:47.185558Z,1
,0,2021-03-23T14:02:51.521488Z,856,1,"regardless of that , these wretched people will be there .they would not be there in the Performing Right Society .that be the difference .the hon .Lady will be spend she £ 400,000 regardless of whether 100,000 million book be borrow or none .that be the distinction between an organisation that be self - support and a bureaucracy .if the hon .Lady do not understand that , I shall say it again and again , all night if necessary , until she do .I hope that die hon .Lady will give her assent , because I hope I have explain it sufficiently .it be a completely different situation .",2021-03-23T14:02:51.521538Z,1
,0,2021-03-23T09:11:50.772816Z,857,2,"I be all in favour of remove petty bureaucracy in local authority , but on the wide question , vandalism — and I have put my mind to this matter — concern I in my own constituency and do not take place only on council estate .it be pretty general .it be a matter to which we should put our mind .that be why I shall be talk about it to chief constable .a great deal be be do , but it be extraordinarily difficult to deal with the problem .the cost of it in inner city area be staggering .",2021-03-23T09:11:50.772867Z,1
,0,2021-03-24T10:43:50.225781Z,858,1,"I hope that the Government will accept that the time have come to abandon these particular restriction .I hope that they will use part of their publicity and promotion campaign as well as their energy - save campaign to advise those motorist — only a small minority who need remind from time to time — how much money they can save on fuel by sensible driving practice , include voluntary restraint in the use of the accelerator .this would be far more sensible and would ensure far more co - operation from the public and less antagonism towards the police and bureaucracy , as well as make a far more valuable contribution to energy saving .",2021-03-24T10:43:50.225830Z,1
,0,2021-03-23T09:11:58.478475Z,859,2,"money be not be spend to the mutual benefit of consumer and producer .it be be use in a way which do not help the producer very much because , although he may receive high price , he be in no position of certainty .the consumer have to pay the high price .look at the document , one can only assume that this be slide - rule bureaucracy go mad .it seem that when there be an imbalance in the market the Brussels Commission bring out a scheme which be purely cosmetic .",2021-03-23T09:11:58.478563Z,1
,0,2021-03-23T14:02:57.344345Z,860,3,have not the Secretary of State be rather slow to use the persuasive and many other power which he have to stop local authority use reorganisation as an excuse for swollen local bureaucracy and to ask they to emulate the very good example of my own borough ?,2021-03-23T14:02:57.344458Z,1
,0,2021-03-23T09:12:09.111885Z,861,1,"I believe that this measure also bring near the end of private patronage .an ecclesiastical bureaucracy would manage what I can only call the diocesan machine .I fear that the clergy 's status would be weaken by this measure and the time could come when the parochial clergy could be move about like pawn on a chess board .their independence would be threaten as well as their freedom of speech , and nonentity would be place in charge of they .",2021-03-23T09:12:09.111966Z,1
,0,2021-03-24T10:05:33.154828Z,862,4,"we must not break faith .if we wish to see the centralisation of the Church of England ; if we wish to see bureaucracy within the Church increase , if we wish to see amalgamation which pay scant regard to the wish of the local people and local parish if we believe that people be digit and parish be unit and that the two can be juggle and change around at will , then we can pass the measure .but , if we believe that there be something of incalculable worth in the relationship between the vicar and his flock we should say to the General Synod — and I say this with a heavy heart — that it must think again and tell they that we can not accept this .",2021-03-24T10:05:33.154880Z,1
,0,2021-03-23T09:12:15.929077Z,863,1,"my hon .friend the Member for Bristol , West ( Mr. Cooke ) do gallant service in Committee in make the point about the Green Paper .I notice , however , that the Minister be look rather dubiously at one or two of the point make by my hon .friend .Doubtless she will correct my hon .friend if he be wrong .my hon .friend be right in say that the Green Paper must be approve before anything can happen , but that do not mean that the Bill will not cause further public expenditure .it increase public expenditure and it increase public bureaucracy .",2021-03-23T09:12:15.929206Z,1
,0,2021-03-23T14:03:01.869171Z,864,1,this would be an absolute bureaucracy .the Opposition be attempt to put responsibility on the Board which it would be quite improper for the Board to have and would require of it an absolutely unnecessary cost and number of staff .the amendment would make the Board responsible for advise the Secretary of State on matter on which it would not be competent to give advice .,2021-03-23T14:03:01.869216Z,1
,0,2021-03-23T09:12:25.201798Z,865,3,"I do not believe that the people of this country will accept a third tier of government , with all the extension of bureaucracy involve in that .therefore , I accept that if we be to have a regional tier , there must be change in local government tier under it .after the upheaval of the 1972–74 period , I accept that we can not lightly and easily launch out on a further local government reorganisation .all that I say to my right hon .friend be that I hope that we shall at least get clear our aim .if it be our final objective that we want a tier of regional government with , below it , a most - purpose tier of district authority , we ought to settle that objective and ensure that in all our decision and policy we be work towards the achievement of that objective .",2021-03-23T09:12:25.201860Z,1
,0,2021-03-24T10:26:46.570412Z,866,3,"I have mention small business and , in that context , I include the self - employ .shop be stand empty all over the place and the centre of some town be indeed depress sight .the Government should make a real contribution towards help the self - employ .they deserve support .but instead of help they be now get high taxation , high rate , high interest rate , high national insurance contribution and monumental bureaucracy . [ interruption .",2021-03-24T10:26:46.570493Z,1
,0,2021-03-24T10:26:48.640604Z,866,6,"I have mention small business and , in that context , I include the self - employ .shop be stand empty all over the place and the centre of some town be indeed depress sight .the Government should make a real contribution towards help the self - employ .they deserve support .but instead of help they be now get high taxation , high rate , high interest rate , high national insurance contribution and monumental bureaucracy . [ interruption .",2021-03-24T10:26:48.640657Z,1
,0,2021-03-23T09:12:33.742535Z,867,3,"the only way of restore prosperity to Merseyside — the hon .member have some insight into this matter yesterday — be to do what be necessary in many other part of the country , namely , to begin sweep away the cobwebs of control and bureaucracy which have delay private sector recovery in Merseyside , Glasgow and Tower Hamlets for year , and to get back proper control of the management of the economy so as to bring down interest rate .",2021-03-23T09:12:33.742581Z,1
,0,2021-03-23T14:03:08.456682Z,868,4,"the image of nationalisation abroad be understandably dreadful and the recent NEDO report reinforce that image abroad .I shall not detain the House by go through that report , but we all know that the NEDO report be absolutely right about the nationalise industry .their giant bureaucracy with constant arguing and change to their system of management be absolutely the bad form of organisation for a highly skilled , fragmented industry like ship repair .there could not be a bad form of organisation for that industry .",2021-03-23T14:03:08.456774Z,1
,0,2021-03-23T09:13:03.028968Z,869,4,"we be now get proof that many Labour member do not believe in the private ownership of industry and the mixed economy .if the State spend 60 per cent .of GNP , one can see how easily the remain 40 per cent .could be gobble up .let we consider the amount of paper use in this place and throughout our bureaucracy .it lead I to wonder whether the paper industry should be one of the first to be nationalise .",2021-03-23T09:13:03.029010Z,1
,0,2021-03-23T09:13:04.700189Z,869,1,"we be now get proof that many Labour member do not believe in the private ownership of industry and the mixed economy .if the State spend 60 per cent .of GNP , one can see how easily the remain 40 per cent .could be gobble up .let we consider the amount of paper use in this place and throughout our bureaucracy .it lead I to wonder whether the paper industry should be one of the first to be nationalise .",2021-03-23T09:13:04.700253Z,1
,0,2021-03-24T10:05:39.552282Z,870,3,"the demand have be for much less government .the response have be more government , more member of Parliament , more bureaucracy , and more cost .",2021-03-24T10:05:39.552340Z,1
,0,2021-03-24T10:05:40.390604Z,870,6,"the demand have be for much less government .the response have be more government , more member of Parliament , more bureaucracy , and more cost .",2021-03-24T10:05:40.390649Z,1
,0,2021-03-23T09:14:01.611060Z,871,3,"perhaps in future it might be wise to bring all these body together .perhaps in time to come we can evolve some form of regional authority , but it should be as a replacement for a tier of authority , not an addition to it .an extra tier of bureaucracy in Scotland and Wales or any of the region of England , be completely unnecessary and highly expensive .the people be feed up with over - much interference .they want less , not more , government .",2021-03-23T09:14:01.611119Z,1
,0,2021-03-23T09:14:02.555198Z,871,6,"perhaps in future it might be wise to bring all these body together .perhaps in time to come we can evolve some form of regional authority , but it should be as a replacement for a tier of authority , not an addition to it .an extra tier of bureaucracy in Scotland and Wales or any of the region of England , be completely unnecessary and highly expensive .the people be feed up with over - much interference .they want less , not more , government .",2021-03-23T09:14:02.555236Z,1
,0,2021-03-23T14:03:15.180723Z,872,6,we have hear in the debate a great deal of criticism of the detail — indeed more than just the detail — of the Bill .the creation of an Executive for the Scottish Assembly have be criticise as bring with it a series of inherent tension between that Assembly and Westminster and also in its train an unnecessarily burdensome bureaucracy and expense .,2021-03-23T14:03:15.180790Z,1
,0,2021-03-23T14:03:16.295411Z,872,3,we have hear in the debate a great deal of criticism of the detail — indeed more than just the detail — of the Bill .the creation of an Executive for the Scottish Assembly have be criticise as bring with it a series of inherent tension between that Assembly and Westminster and also in its train an unnecessarily burdensome bureaucracy and expense .,2021-03-23T14:03:16.295491Z,1
,0,2021-03-23T09:14:08.702662Z,873,1,"as my hon .friend the Member for Edinburgh , Pentlands ( Mr. Rifkind ) point out in the White Paper debate , the Conservative Party have oppose consistently the establishing of a separate Executive or Government in Scotland , largely on account of the over - government and additional bureaucracy it would create ; but to have a separate Government without any revenue raise power , as the Bill propose , would be to sow seed of frustration and disillusionment throughout Scotland .",2021-03-23T09:14:08.702920Z,1
,0,2021-03-24T10:35:19.577355Z,874,2,"I agree , therefore , with the right hon .Member for Belfast , East that we can conclude that government in Britain , at central and local level , have become increasingly inefficient and remote as the bureaucracy that fatten on it have be allow to grow , but I draw very different conclusion from those that he lay before the House .for the life of I , I can not see how add another tier of authority and thousand more bureaucrat in Scotland and Wales will improve these matter .I should have think that they would inevitably add to inefficiency and that the sort of Assembly envisage in the Bill would lead to frustration and discontent of a kind that would enable the Scottish National Party to continue to thrive and to move towards the inevitable conclusion that only complete separation be the answer .I see that I carry with I in that the hon .member for Dunbartonshire , East ( Mrs. Bain ) .if that be so what a mess of pottage to put before a serious deliberative Assembly .",2021-03-24T10:35:19.577398Z,1
,0,2021-03-24T10:35:21.256615Z,874,3,"I agree , therefore , with the right hon .Member for Belfast , East that we can conclude that government in Britain , at central and local level , have become increasingly inefficient and remote as the bureaucracy that fatten on it have be allow to grow , but I draw very different conclusion from those that he lay before the House .for the life of I , I can not see how add another tier of authority and thousand more bureaucrat in Scotland and Wales will improve these matter .I should have think that they would inevitably add to inefficiency and that the sort of Assembly envisage in the Bill would lead to frustration and discontent of a kind that would enable the Scottish National Party to continue to thrive and to move towards the inevitable conclusion that only complete separation be the answer .I see that I carry with I in that the hon .member for Dunbartonshire , East ( Mrs. Bain ) .if that be so what a mess of pottage to put before a serious deliberative Assembly .",2021-03-24T10:35:21.256791Z,1
,0,2021-03-23T09:14:12.701244Z,875,2,"the next problem be that of unresponsive remote bureaucracy .successive british government be widely think to have be guilty of these undesirable characteristic in the way they have seek to govern the country , and this criticism have be apply as much to local as to national government .",2021-03-23T09:14:12.701311Z,1
,0,2021-03-23T14:03:20.228260Z,876,1,"to those people an Assembly would mean more expense , more Departments of State , more election , more confusion , more bureaucracy , more law and more taxis .they do not want that .they want government to be simplify .therefore , transfer we and our power from here to Scotland .do not , for God 's sake , let the octopus have another child in its own image .",2021-03-23T14:03:20.228313Z,1
,0,2021-03-23T09:14:19.595299Z,877,1,"the Secretary of State should address himself to the consequent great fear in Wales that the Government 's proposal will lead to a considerable addition to bureaucracy and officious meddling and supervision of local government by the Assembly .it be suggest that it will be costly and virtually another tier of local government .the right hon .and learn Gentleman remark that my right hon .friend the Member for Devon , North ( Mr. Thorpe ) once say of the power propose for the Welsh Assembly that they would provide for a glorify Glamorgan County Council .he suggest that in many quarter that would be regard as a tribute .I do not know about that , but I know that in many quarter that comparison would be regard as highly defamatory .my right hon .friend be right in that there be a fear that an Assembly with the power that be propose will have a good deal of ability to meddle in local government and will prove extremely costly .",2021-03-23T09:14:19.595339Z,1
,0,2021-03-24T10:05:46.365294Z,878,1,"morale in small business be low , and it have be lower partly by this unnecessary burden of paperwork and bureaucracy .the Government 's tax and pay policy treat skilled and qualified people , such as manager and accountant , as some sort of criminal against society .their effort and success be penalise and resent as anti - social .these be the people whom we should encourage .their energy should be devote to manufacturing and selling , but already there be a big credibility gap about the Government 's industrial strategy and unless they do something about this problem , it will get very much bad .",2021-03-24T10:05:46.365345Z,1
,0,2021-03-23T09:14:31.300061Z,879,1,"I be sure , Mr. Deputy Speaker , that you be aware that there be not an hon .member who could not produce the same kind of letter , except that we on this side of the House recognise that most of those who write such letter be politically motivated and inspire and that what they say bear no relation to the fact .the hon .Gentleman be attempt to produce evidence to show the damage cause to industry .in fact , he do not mention the word damage during his speech and he have not show any of the damage that have be cause to industry and commerce by an excess of Government bureaucracy .we have have no illustration of the damage to either industry or commerce .we have have no indication of the so - call excess of bureaucracy .I be sure that there be an excess of bureaucracy .I be sure , too , that there be a little fat in the Civil Service that we could pare .but the hon .Gentleman do not illustrate it .he do not indicate specifically and directly the area in which we should be pare the size of the bureaucracy .",2021-03-23T09:14:31.300126Z,1
,0,2021-03-23T09:14:37.130014Z,880,3,"as many hon .member have say in the past , and will continue to say as the Bill progress , there be nothing wrong with hammer home a point simply because it have be make before .we should convince the people of this country , and the repetition and hammer home of the basic point will achieve the realisation that extra cost and extra bureaucracy be involve and that the unity of the United Kingdom be be imperille .this be a recipe for conflict and discontent .",2021-03-23T09:14:37.130068Z,1
,0,2021-03-23T14:03:28.777143Z,881,2,"thirdly , this seem to be a pave Bill for a yet further spread of bureaucracy .I be certain that if the Minister of State — who have be Minister responsible for sport , Minister responsible for water and Minister responsible for the drought , and be now champion of the leek himself in Wales — stay in office , we shall get a national water grid and all the paraphernalia of a high water tier , more civil servant employ , and the general confusion that so often spread not so much from a socialist approach but from a bureaucratic approach to a problem which can be perfectly well handle by individual water board concern .",2021-03-23T14:03:28.777203Z,1
,0,2021-03-23T09:14:47.066278Z,882,4,"I do not believe that we shall have a sensible water policy until we have a national water grid .I want all water supply to be nationalise .that need not lead to a tremendous bureaucracy .it can be rationalise and make subject to elect authority .that be another reason for have regional elect authority as part of a federal system of devolution .if it do not happen , the United Kingdom will break up .however , that be as irrelevant a point as one or two of the issue raise by the right hon .member for Bermondsey , so I feel that I be in good company .",2021-03-23T09:14:47.066434Z,1
,0,2021-03-24T10:27:16.739433Z,883,3,it be quite obvious that the growth of bureaucracy have go on throughout the age .I merely want to point out that I do not like the constant emotive use of the term .,2021-03-24T10:27:16.739492Z,1
,0,2021-03-23T09:14:51.785712Z,884,4,"there be no such large store of wealth and there have not be for many year past .but there be a considerable stock of asset control by the nationalise industry and by the State in the name of the people , and very large bureaucracy have grow up in the nationalise industry .I agree with the concept of the Labour Party , a fundamental shift of wealth from the rich to the poor , if , as I believe , that mean hand over the asset to the worker in the nationalise industry .at present there be very little return from some of our nationalise industry .",2021-03-23T09:14:51.785759Z,1
,0,2021-03-23T14:03:32.903350Z,885,1,"let we continue with the saga , for it be one very revealing of the extent to which the bureaucracy be lead we into a situation that would have do credit to the great inventor of nonsense .I be sure that Lewis Carroll and Edward Lear would not have believe that this could go on .",2021-03-23T14:03:32.903436Z,1
,0,2021-03-23T09:15:03.772718Z,886,1,"I wish to make one point in favour of bureaucracy .a jobcentre be open in the Lydney area of my constituency and as a result there be an initial increase of 40 per cent .in the number of people find job .that have now settle down at an increase of 20 per cent .above the previous level .I therefore urge my right hon .friend to study the beneficial effect of the jobcentre , because in area such as our those benefit can be enormous .",2021-03-23T09:15:03.772778Z,1
,0,2021-03-24T10:05:51.545393Z,887,1,"there be many argument that one could make — bureaucracy , the failure to have one Bill for Scotland and another for Wales , and whether the Bill be really want .my view be that we should defeat the guillotine with a view to defeat the Bill .",2021-03-24T10:05:51.545430Z,1
,0,2021-03-23T09:15:08.771607Z,888,1,"I be pleased to hear the Minister 's response to my question .do he accept that there be too much bureaucracy and secrecy in the administration of the Prison Service and that there be a great need for well public relation between the Prison Service and the general public ?do he agree that there be a dire need for the Home Office to give an early official response when incident occur rather than , as at present , the Home Office attitude lead to outside body publish document that be often misleading ?",2021-03-23T09:15:08.771667Z,1
,0,2021-03-23T14:04:47.567696Z,889,5,"the Bill provide that the Government should be a second source of revenue .but why do we need all this paraphernalia ?if the Government want to do something , let they do it through the local authority .why set up this paraphernalia to upset the building society and the exist structure , impose the dead hand of bureaucracy ?a nationalise set - up would not prosper .",2021-03-23T14:04:47.567747Z,1
,0,2021-03-23T09:15:21.116602Z,890,1,"in short , because of the GLC 's non - commitment to instal the infrastructure of redevelopment , commerce and industry , which have and still have vast amount of money to invest if there be an end product for they , have come up against bureaucracy .they have vast amount to invest , but they will not commit their resource until the infrastructure be there .there must , therefore , be a definite , positive policy to attract the money that be available , which will encourage growth and potential .",2021-03-23T09:15:21.116657Z,1
,0,2021-03-24T10:38:03.878950Z,891,1,"there be an advantage in this from the point of view of the House .if we have large permanent staff of expert we should set up a parliamentary bureaucracy .Bureaucracy be very often criticise when it be in the form of the Civil Service , but it would be no well for be a parliamentary bureaucracy .I have refer to this on previous occasion .in the United States the very large number of people who be serve committee full - time build up on inertia in those committee , a sort of perpetuation , which do not and can not happen here at present with the Expenditure Committee .we should be well on our guard to resist that .",2021-03-24T10:38:03.879003Z,1
,0,2021-03-23T09:15:30.530454Z,892,2,"""""""on pay policy in stage 3 , we should prefer the abandonment of any attempt to fix so - call """""""" fair """""""" wage by a bureaucracy out of touch with reality .instance in my constituency of the lack of fair play in the present system go to the heart of the matter .for instance , when the two side of the present water authority be bring together in 1974 , they have different pay structure .the difference now between worker do exactly the same work side by side be over £ 15 a week .People can not be expect to tolerate that sort of unfairness much long .great flexibility be need , if not an end to the present system altogether .""""""",2021-03-23T09:15:30.530500Z,1
